dataset,bin_label,bin_start,bin_end,count,total_count,nan_count,negative_count
LS:3,0.110-0.111,0.11,0.111,4226,31953348,0,0
LS:3,0.111-0.112,0.111,0.112,4304,31953348,0,0
LS:3,0.112-0.113,0.112,0.113,4117,31953348,0,0
LS:3,0.113-0.114,0.113,0.114,3224,31953348,0,0
LS:3,0.114-0.115,0.114,0.115,2936,31953348,0,0
LS:3,0.115-0.116,0.115,0.116,2728,31953348,0,0
LS:3,0.116-0.117,0.116,0.117,2567,31953348,0,0
LS:3,0.117-0.118,0.117,0.11800000000000001,2528,31953348,0,0
LS:3,0.118-0.119,0.11800000000000001,0.11900000000000001,2529,31953348,0,0
LS:3,0.119-0.120,0.11900000000000001,0.12,2453,31953348,0,0
LS:3,0.120-0.121,0.12,0.121,2354,31953348,0,0
LS:3,0.121-0.122,0.121,0.122,1973,31953348,0,0
LS:3,0.122-0.123,0.122,0.123,1571,31953348,0,0
LS:3,0.123-0.124,0.123,0.124,1450,31953348,0,0
LS:3,0.124-0.125,0.124,0.125,1401,31953348,0,0
LS:3,0.125-0.126,0.125,0.126,1416,31953348,0,0
LS:3,0.126-0.127,0.126,0.127,1407,31953348,0,0
LS:3,0.127-0.128,0.127,0.128,1394,31953348,0,0
LS:3,0.128-0.129,0.128,0.129,1315,31953348,0,0
LS:3,0.129-0.130,0.129,0.13,1288,31953348,0,0
LS:3,0.130-0.131,0.13,0.131,1310,31953348,0,0
LS:3,0.131-0.132,0.131,0.132,1324,31953348,0,0
LS:3,0.132-0.133,0.132,0.133,1296,31953348,0,0
LS:3,0.133-0.134,0.133,0.134,1264,31953348,0,0
LS:3,0.134-0.135,0.134,0.135,1310,31953348,0,0
LS:3,0.135-0.136,0.135,0.136,1390,31953348,0,0
LS:3,0.136-0.137,0.136,0.137,1332,31953348,0,0
LS:3,0.137-0.138,0.137,0.138,1319,31953348,0,0
LS:3,0.138-0.139,0.138,0.139,1222,31953348,0,0
LS:3,0.139-0.140,0.139,0.14,1092,31953348,0,0
LS:3,0.140-0.141,0.14,0.14100000000000001,1001,31953348,0,0
LS:3,0.141-0.142,0.14100000000000001,0.14200000000000002,994,31953348,0,0
LS:3,0.142-0.143,0.14200000000000002,0.14300000000000002,1024,31953348,0,0
LS:3,0.143-0.144,0.14300000000000002,0.14400000000000002,1091,31953348,0,0
LS:3,0.144-0.145,0.14400000000000002,0.145,1152,31953348,0,0
LS:3,0.145-0.146,0.145,0.146,1207,31953348,0,0
LS:3,0.146-0.147,0.146,0.147,1231,31953348,0,0
LS:3,0.147-0.148,0.147,0.148,1198,31953348,0,0
LS:3,0.148-0.149,0.148,0.149,1160,31953348,0,0
LS:3,0.149-0.150,0.149,0.15,1123,31953348,0,0
LS:3,0.150-0.151,0.15,0.151,1125,31953348,0,0
LS:3,0.151-0.152,0.151,0.152,1117,31953348,0,0
LS:3,0.152-0.153,0.152,0.153,1046,31953348,0,0
LS:3,0.153-0.154,0.153,0.154,1044,31953348,0,0
LS:3,0.154-0.155,0.154,0.155,1054,31953348,0,0
LS:3,0.155-0.156,0.155,0.156,1069,31953348,0,0
LS:3,0.156-0.157,0.156,0.157,1095,31953348,0,0
LS:3,0.157-0.158,0.157,0.158,1185,31953348,0,0
LS:3,0.158-0.159,0.158,0.159,1315,31953348,0,0
LS:3,0.159-0.160,0.159,0.16,1429,31953348,0,0
LS:3,0.160-0.161,0.16,0.161,1435,31953348,0,0
LS:3,0.161-0.162,0.161,0.162,1315,31953348,0,0
LS:3,0.162-0.163,0.162,0.163,1322,31953348,0,0
LS:3,0.163-0.164,0.163,0.164,1220,31953348,0,0
LS:3,0.164-0.165,0.164,0.165,1301,31953348,0,0
LS:3,0.165-0.166,0.165,0.166,1252,31953348,0,0
LS:3,0.166-0.167,0.166,0.167,1257,31953348,0,0
LS:3,0.167-0.168,0.167,0.168,1185,31953348,0,0
LS:3,0.168-0.169,0.168,0.169,1184,31953348,0,0
LS:3,0.169-0.170,0.169,0.17,1216,31953348,0,0
LS:3,0.170-0.171,0.17,0.171,1202,31953348,0,0
LS:3,0.171-0.172,0.171,0.17200000000000001,1067,31953348,0,0
LS:3,0.172-0.173,0.17200000000000001,0.17300000000000001,1006,31953348,0,0
LS:3,0.173-0.174,0.17300000000000001,0.17400000000000002,1165,31953348,0,0
LS:3,0.174-0.175,0.17400000000000002,0.17500000000000002,982,31953348,0,0
LS:3,0.175-0.176,0.17500000000000002,0.176,942,31953348,0,0
LS:3,0.176-0.177,0.176,0.177,879,31953348,0,0
LS:3,0.177-0.178,0.177,0.178,855,31953348,0,0
LS:3,0.178-0.179,0.178,0.179,696,31953348,0,0
LS:3,0.179-0.180,0.179,0.18,641,31953348,0,0
LS:3,0.180-0.181,0.18,0.181,655,31953348,0,0
LS:3,0.181-0.182,0.181,0.182,757,31953348,0,0
LS:3,0.182-0.183,0.182,0.183,599,31953348,0,0
LS:3,0.183-0.184,0.183,0.184,620,31953348,0,0
LS:3,0.184-0.185,0.184,0.185,592,31953348,0,0
LS:3,0.185-0.186,0.185,0.186,647,31953348,0,0
LS:3,0.186-0.187,0.186,0.187,523,31953348,0,0
LS:3,0.187-0.188,0.187,0.188,261,31953348,0,0
LS:3,0.188-0.189,0.188,0.189,188,31953348,0,0
LS:3,0.189-0.190,0.189,0.19,180,31953348,0,0
LS:3,0.190-0.191,0.19,0.191,165,31953348,0,0
LS:3,0.191-0.192,0.191,0.192,106,31953348,0,0
LS:3,0.192-0.193,0.192,0.193,132,31953348,0,0
LS:3,0.193-0.194,0.193,0.194,112,31953348,0,0
LS:3,0.194-0.195,0.194,0.195,118,31953348,0,0
LS:3,0.195-0.196,0.195,0.196,115,31953348,0,0
LS:3,0.196-0.197,0.196,0.197,120,31953348,0,0
LS:3,0.197-0.198,0.197,0.198,119,31953348,0,0
LS:3,0.198-0.199,0.198,0.199,87,31953348,0,0
LS:3,0.199-0.200,0.199,0.2,102,31953348,0,0
LS:3,0.200-0.201,0.2,0.201,103,31953348,0,0
LS:3,0.201-0.202,0.201,0.202,112,31953348,0,0
LS:3,0.202-0.203,0.202,0.203,93,31953348,0,0
LS:3,0.203-0.204,0.203,0.20400000000000001,75,31953348,0,0
LS:3,0.204-0.205,0.20400000000000001,0.20500000000000002,84,31953348,0,0
LS:3,0.205-0.206,0.20500000000000002,0.20600000000000002,72,31953348,0,0
LS:3,0.206-0.207,0.20600000000000002,0.20700000000000002,50,31953348,0,0
LS:3,0.207-0.208,0.20700000000000002,0.20800000000000002,53,31953348,0,0
LS:3,0.208-0.209,0.20800000000000002,0.209,45,31953348,0,0
LS:3,0.209-0.210,0.209,0.21,53,31953348,0,0
LS:3,0.210-0.211,0.21,0.211,49,31953348,0,0
LS:3,0.211-0.212,0.211,0.212,27,31953348,0,0
LS:3,0.212-0.213,0.212,0.213,48,31953348,0,0
LS:3,0.213-0.214,0.213,0.214,26,31953348,0,0
LS:3,0.214-0.215,0.214,0.215,33,31953348,0,0
LS:3,0.215-0.216,0.215,0.216,29,31953348,0,0
LS:3,0.216-0.217,0.216,0.217,31,31953348,0,0
LS:3,0.217-0.218,0.217,0.218,32,31953348,0,0
LS:3,0.218-0.219,0.218,0.219,26,31953348,0,0
LS:3,0.219-0.220,0.219,0.22,30,31953348,0,0
LS:3,0.220-0.221,0.22,0.221,27,31953348,0,0
LS:3,0.221-0.222,0.221,0.222,23,31953348,0,0
LS:3,0.222-0.223,0.222,0.223,21,31953348,0,0
LS:3,0.223-0.224,0.223,0.224,20,31953348,0,0
LS:3,0.224-0.225,0.224,0.225,23,31953348,0,0
LS:3,0.225-0.226,0.225,0.226,19,31953348,0,0
LS:3,0.226-0.227,0.226,0.227,14,31953348,0,0
LS:3,0.227-0.228,0.227,0.228,19,31953348,0,0
LS:3,0.228-0.229,0.228,0.229,24,31953348,0,0
LS:3,0.229-0.230,0.229,0.23,20,31953348,0,0
LS:3,0.230-0.231,0.23,0.231,17,31953348,0,0
LS:3,0.231-0.232,0.231,0.232,14,31953348,0,0
LS:3,0.232-0.233,0.232,0.233,23,31953348,0,0
LS:3,0.233-0.234,0.233,0.234,22,31953348,0,0
LS:3,0.234-0.235,0.234,0.23500000000000001,10,31953348,0,0
LS:3,0.235-0.236,0.23500000000000001,0.23600000000000002,20,31953348,0,0
LS:3,0.236-0.237,0.23600000000000002,0.23700000000000002,12,31953348,0,0
LS:3,0.237-0.238,0.23700000000000002,0.23800000000000002,20,31953348,0,0
LS:3,0.238-0.239,0.23800000000000002,0.23900000000000002,12,31953348,0,0
LS:3,0.239-0.240,0.23900000000000002,0.24,16,31953348,0,0
LS:3,0.240-0.241,0.24,0.241,18,31953348,0,0
LS:3,0.241-0.242,0.241,0.242,12,31953348,0,0
LS:3,0.242-0.243,0.242,0.243,10,31953348,0,0
LS:3,0.243-0.244,0.243,0.244,12,31953348,0,0
LS:3,0.244-0.245,0.244,0.245,13,31953348,0,0
LS:3,0.245-0.246,0.245,0.246,18,31953348,0,0
LS:3,0.246-0.247,0.246,0.247,14,31953348,0,0
LS:3,0.247-0.248,0.247,0.248,5,31953348,0,0
LS:3,0.248-0.249,0.248,0.249,13,31953348,0,0
LS:3,0.249-0.250,0.249,0.25,8,31953348,0,0
LS:3,0.250-0.251,0.25,0.251,22,31953348,0,0
LS:3,0.251-0.252,0.251,0.252,12,31953348,0,0
LS:3,0.252-0.253,0.252,0.253,11,31953348,0,0
LS:3,0.253-0.254,0.253,0.254,15,31953348,0,0
LS:3,0.254-0.255,0.254,0.255,19,31953348,0,0
LS:3,0.255-0.256,0.255,0.256,12,31953348,0,0
LS:3,0.256-0.257,0.256,0.257,10,31953348,0,0
LS:3,0.257-0.258,0.257,0.258,15,31953348,0,0
LS:3,0.258-0.259,0.258,0.259,9,31953348,0,0
LS:3,0.259-0.260,0.259,0.26,10,31953348,0,0
LS:3,0.260-0.261,0.26,0.261,16,31953348,0,0
LS:3,0.261-0.262,0.261,0.262,11,31953348,0,0
LS:3,0.262-0.263,0.262,0.263,17,31953348,0,0
LS:3,0.263-0.264,0.263,0.264,17,31953348,0,0
LS:3,0.264-0.265,0.264,0.265,19,31953348,0,0
LS:3,0.265-0.266,0.265,0.266,14,31953348,0,0
LS:3,0.266-0.267,0.266,0.267,22,31953348,0,0
LS:3,0.267-0.268,0.267,0.268,9,31953348,0,0
LS:3,0.268-0.269,0.268,0.269,18,31953348,0,0
LS:3,0.269-0.270,0.269,0.27,10,31953348,0,0
LS:3,0.270-0.271,0.27,0.271,17,31953348,0,0
LS:3,0.271-0.272,0.271,0.272,18,31953348,0,0
LS:3,0.272-0.273,0.272,0.273,14,31953348,0,0
LS:3,0.273-0.274,0.273,0.274,19,31953348,0,0
LS:3,0.274-0.275,0.274,0.275,18,31953348,0,0
LS:3,0.275-0.276,0.275,0.276,16,31953348,0,0
LS:3,0.276-0.277,0.276,0.277,19,31953348,0,0
LS:3,0.277-0.278,0.277,0.278,33,31953348,0,0
LS:3,0.278-0.279,0.278,0.279,29,31953348,0,0
LS:3,0.279-0.280,0.279,0.28,21,31953348,0,0
LS:3,0.280-0.281,0.28,0.281,20,31953348,0,0
LS:3,0.281-0.282,0.281,0.28200000000000003,28,31953348,0,0
LS:3,0.282-0.283,0.28200000000000003,0.28300000000000003,32,31953348,0,0
LS:3,0.283-0.284,0.28300000000000003,0.28400000000000003,16,31953348,0,0
LS:3,0.284-0.285,0.28400000000000003,0.28500000000000003,33,31953348,0,0
LS:3,0.285-0.286,0.28500000000000003,0.28600000000000003,21,31953348,0,0
LS:3,0.286-0.287,0.28600000000000003,0.28700000000000003,24,31953348,0,0
LS:3,0.287-0.288,0.28700000000000003,0.28800000000000003,22,31953348,0,0
LS:3,0.288-0.289,0.28800000000000003,0.289,27,31953348,0,0
LS:3,0.289-0.290,0.289,0.29,21,31953348,0,0
LS:3,0.290-0.291,0.29,0.291,31,31953348,0,0
LS:3,0.291-0.292,0.291,0.292,37,31953348,0,0
LS:3,0.292-0.293,0.292,0.293,27,31953348,0,0
LS:3,0.293-0.294,0.293,0.294,27,31953348,0,0
LS:3,0.294-0.295,0.294,0.295,24,31953348,0,0
LS:3,0.295-0.296,0.295,0.296,28,31953348,0,0
LS:3,0.296-0.297,0.296,0.297,37,31953348,0,0
LS:3,0.297-0.298,0.297,0.298,46,31953348,0,0
LS:3,0.298-0.299,0.298,0.299,44,31953348,0,0
LS:3,0.299-0.300,0.299,0.3,41,31953348,0,0
LS:3,>=0.300,0.3,,2007,31953348,0,0
LS:4,zero,0.0,0.0,85111,31953348,0,0
LS:4,0.005-0.006,0.005,0.006,2293,31953348,0,0
LS:4,0.006-0.007,0.006,0.007,28431,31953348,0,0
LS:4,0.007-0.008,0.007,0.008,46659,31953348,0,0
LS:4,0.008-0.009,0.008,0.009000000000000001,54311,31953348,0,0
LS:4,0.009-0.010,0.009000000000000001,0.01,40050,31953348,0,0
LS:4,0.010-0.011,0.01,0.011,38434,31953348,0,0
LS:4,0.011-0.012,0.011,0.012,37436,31953348,0,0
LS:4,0.012-0.013,0.012,0.013000000000000001,31095,31953348,0,0
LS:4,0.013-0.014,0.013000000000000001,0.014,36535,31953348,0,0
LS:4,0.014-0.015,0.014,0.015,48180,31953348,0,0
LS:4,0.015-0.016,0.015,0.016,54911,31953348,0,0
LS:4,0.016-0.017,0.016,0.017,56210,31953348,0,0
LS:4,0.017-0.018,0.017,0.018000000000000002,69413,31953348,0,0
LS:4,0.018-0.019,0.018000000000000002,0.019,87289,31953348,0,0
LS:4,0.019-0.020,0.019,0.02,109922,31953348,0,0
LS:4,0.020-0.021,0.02,0.021,143081,31953348,0,0
LS:4,0.021-0.022,0.021,0.022,162650,31953348,0,0
LS:4,0.022-0.023,0.022,0.023,205542,31953348,0,0
LS:4,0.023-0.024,0.023,0.024,287845,31953348,0,0
LS:4,0.024-0.025,0.024,0.025,592448,31953348,0,0
LS:4,0.025-0.026,0.025,0.026000000000000002,1905555,31953348,0,0
LS:4,0.026-0.027,0.026000000000000002,0.027,3900891,31953348,0,0
LS:4,0.027-0.028,0.027,0.028,6963649,31953348,0,0
LS:4,0.028-0.029,0.028,0.029,5269622,31953348,0,0
LS:4,0.029-0.030,0.029,0.03,3709800,31953348,0,0
LS:4,0.030-0.031,0.03,0.031,2246399,31953348,0,0
LS:4,0.031-0.032,0.031,0.032,1693344,31953348,0,0
LS:4,0.032-0.033,0.032,0.033,1364338,31953348,0,0
LS:4,0.033-0.034,0.033,0.034,847399,31953348,0,0
LS:4,0.034-0.035,0.034,0.035,484685,31953348,0,0
LS:4,0.035-0.036,0.035,0.036000000000000004,318432,31953348,0,0
LS:4,0.036-0.037,0.036000000000000004,0.037,247012,31953348,0,0
LS:4,0.037-0.038,0.037,0.038,205392,31953348,0,0
LS:4,0.038-0.039,0.038,0.039,135197,31953348,0,0
LS:4,0.039-0.040,0.039,0.04,99509,31953348,0,0
LS:4,0.040-0.041,0.04,0.041,74062,31953348,0,0
LS:4,0.041-0.042,0.041,0.042,57924,31953348,0,0
LS:4,0.042-0.043,0.042,0.043000000000000003,52184,31953348,0,0
LS:4,0.043-0.044,0.043000000000000003,0.044,40681,31953348,0,0
LS:4,0.044-0.045,0.044,0.045,39396,31953348,0,0
LS:4,0.045-0.046,0.045,0.046,29458,31953348,0,0
LS:4,0.046-0.047,0.046,0.047,14471,31953348,0,0
LS:4,0.047-0.048,0.047,0.048,9339,31953348,0,0
LS:4,0.048-0.049,0.048,0.049,6075,31953348,0,0
LS:4,0.049-0.050,0.049,0.05,3173,31953348,0,0
LS:4,0.050-0.051,0.05,0.051000000000000004,1951,31953348,0,0
LS:4,0.051-0.052,0.051000000000000004,0.052000000000000005,1543,31953348,0,0
LS:4,0.052-0.053,0.052000000000000005,0.053,2405,31953348,0,0
LS:4,0.053-0.054,0.053,0.054,1919,31953348,0,0
LS:4,0.054-0.055,0.054,0.055,753,31953348,0,0
LS:4,0.055-0.056,0.055,0.056,745,31953348,0,0
LS:4,0.056-0.057,0.056,0.057,764,31953348,0,0
LS:4,0.057-0.058,0.057,0.058,715,31953348,0,0
LS:4,0.058-0.059,0.058,0.059000000000000004,679,31953348,0,0
LS:4,0.059-0.060,0.059000000000000004,0.06,644,31953348,0,0
LS:4,0.060-0.061,0.06,0.061,623,31953348,0,0
LS:4,0.061-0.062,0.061,0.062,598,31953348,0,0
LS:4,0.062-0.063,0.062,0.063,524,31953348,0,0
LS:4,0.063-0.064,0.063,0.064,446,31953348,0,0
LS:4,0.064-0.065,0.064,0.065,421,31953348,0,0
LS:4,0.065-0.066,0.065,0.066,374,31953348,0,0
LS:4,0.066-0.067,0.066,0.067,327,31953348,0,0
LS:4,0.067-0.068,0.067,0.068,316,31953348,0,0
LS:4,0.068-0.069,0.068,0.069,290,31953348,0,0
LS:4,0.069-0.070,0.069,0.07,271,31953348,0,0
LS:4,0.070-0.071,0.07,0.07100000000000001,241,31953348,0,0
LS:4,0.071-0.072,0.07100000000000001,0.07200000000000001,215,31953348,0,0
LS:4,0.072-0.073,0.07200000000000001,0.073,179,31953348,0,0
LS:4,0.073-0.074,0.073,0.074,158,31953348,0,0
LS:4,0.074-0.075,0.074,0.075,140,31953348,0,0
LS:4,0.075-0.076,0.075,0.076,108,31953348,0,0
LS:4,0.076-0.077,0.076,0.077,83,31953348,0,0
LS:4,0.077-0.078,0.077,0.078,67,31953348,0,0
LS:4,0.078-0.079,0.078,0.079,16,31953348,0,0
LS:4,>=0.300,0.3,,0,31953348,0,0
LS:5,zero,0.0,0.0,32632,31953348,0,0
LS:5,0.006-0.007,0.006,0.007,15103,31953348,0,0
LS:5,0.007-0.008,0.007,0.008,10086,31953348,0,0
LS:5,0.008-0.009,0.008,0.009000000000000001,20575,31953348,0,0
LS:5,0.009-0.010,0.009000000000000001,0.01,25619,31953348,0,0
LS:5,0.010-0.011,0.01,0.011,15234,31953348,0,0
LS:5,0.011-0.012,0.011,0.012,9928,31953348,0,0
LS:5,0.012-0.013,0.012,0.013000000000000001,10861,31953348,0,0
LS:5,0.013-0.014,0.013000000000000001,0.014,16095,31953348,0,0
LS:5,0.014-0.015,0.014,0.015,23056,31953348,0,0
LS:5,0.015-0.016,0.015,0.016,22007,31953348,0,0
LS:5,0.016-0.017,0.016,0.017,26178,31953348,0,0
LS:5,0.017-0.018,0.017,0.018000000000000002,37734,31953348,0,0
LS:5,0.018-0.019,0.018000000000000002,0.019,54760,31953348,0,0
LS:5,0.019-0.020,0.019,0.02,73817,31953348,0,0
LS:5,0.020-0.021,0.02,0.021,132947,31953348,0,0
LS:5,0.021-0.022,0.021,0.022,239787,31953348,0,0
LS:5,0.022-0.023,0.022,0.023,354791,31953348,0,0
LS:5,0.023-0.024,0.023,0.024,572935,31953348,0,0
LS:5,0.024-0.025,0.024,0.025,871234,31953348,0,0
LS:5,0.025-0.026,0.025,0.026000000000000002,1225781,31953348,0,0
LS:5,0.026-0.027,0.026000000000000002,0.027,1466821,31953348,0,0
LS:5,0.027-0.028,0.027,0.028,1597363,31953348,0,0
LS:5,0.028-0.029,0.028,0.029,1658980,31953348,0,0
LS:5,0.029-0.030,0.029,0.03,1617138,31953348,0,0
LS:5,0.030-0.031,0.03,0.031,1623999,31953348,0,0
LS:5,0.031-0.032,0.031,0.032,1629078,31953348,0,0
LS:5,0.032-0.033,0.032,0.033,1756992,31953348,0,0
LS:5,0.033-0.034,0.033,0.034,1547993,31953348,0,0
LS:5,0.034-0.035,0.034,0.035,1377969,31953348,0,0
LS:5,0.035-0.036,0.035,0.036000000000000004,1225152,31953348,0,0
LS:5,0.036-0.037,0.036000000000000004,0.037,1218685,31953348,0,0
LS:5,0.037-0.038,0.037,0.038,1229073,31953348,0,0
LS:5,0.038-0.039,0.038,0.039,1098565,31953348,0,0
LS:5,0.039-0.040,0.039,0.04,1045008,31953348,0,0
LS:5,0.040-0.041,0.04,0.041,974832,31953348,0,0
LS:5,0.041-0.042,0.041,0.042,840395,31953348,0,0
LS:5,0.042-0.043,0.042,0.043000000000000003,840095,31953348,0,0
LS:5,0.043-0.044,0.043000000000000003,0.044,795003,31953348,0,0
LS:5,0.044-0.045,0.044,0.045,722040,31953348,0,0
LS:5,0.045-0.046,0.045,0.046,621230,31953348,0,0
LS:5,0.046-0.047,0.046,0.047,564156,31953348,0,0
LS:5,0.047-0.048,0.047,0.048,522286,31953348,0,0
LS:5,0.048-0.049,0.048,0.049,425961,31953348,0,0
LS:5,0.049-0.050,0.049,0.05,317881,31953348,0,0
LS:5,0.050-0.051,0.05,0.051000000000000004,274486,31953348,0,0
LS:5,0.051-0.052,0.051000000000000004,0.052000000000000005,225546,31953348,0,0
LS:5,0.052-0.053,0.052000000000000005,0.053,162593,31953348,0,0
LS:5,0.053-0.054,0.053,0.054,118563,31953348,0,0
LS:5,0.054-0.055,0.054,0.055,89886,31953348,0,0
LS:5,0.055-0.056,0.055,0.056,78213,31953348,0,0
LS:5,0.056-0.057,0.056,0.057,70215,31953348,0,0
LS:5,0.057-0.058,0.057,0.058,57567,31953348,0,0
LS:5,0.058-0.059,0.058,0.059000000000000004,50462,31953348,0,0
LS:5,0.059-0.060,0.059000000000000004,0.06,39600,31953348,0,0
LS:5,0.060-0.061,0.06,0.061,35330,31953348,0,0
LS:5,0.061-0.062,0.061,0.062,27813,31953348,0,0
LS:5,0.062-0.063,0.062,0.063,22414,31953348,0,0
LS:5,0.063-0.064,0.063,0.064,21332,31953348,0,0
LS:5,0.064-0.065,0.064,0.065,20606,31953348,0,0
LS:5,0.065-0.066,0.065,0.066,16467,31953348,0,0
LS:5,0.066-0.067,0.066,0.067,13169,31953348,0,0
LS:5,0.067-0.068,0.067,0.068,12057,31953348,0,0
LS:5,0.068-0.069,0.068,0.069,10519,31953348,0,0
LS:5,0.069-0.070,0.069,0.07,8580,31953348,0,0
LS:5,0.070-0.071,0.07,0.07100000000000001,8184,31953348,0,0
LS:5,0.071-0.072,0.07100000000000001,0.07200000000000001,7909,31953348,0,0
LS:5,0.072-0.073,0.07200000000000001,0.073,7203,31953348,0,0
LS:5,0.073-0.074,0.073,0.074,6649,31953348,0,0
LS:5,0.074-0.075,0.074,0.075,6335,31953348,0,0
LS:5,0.075-0.076,0.075,0.076,5735,31953348,0,0
LS:5,0.076-0.077,0.076,0.077,5155,31953348,0,0
LS:5,0.077-0.078,0.077,0.078,4608,31953348,0,0
LS:5,0.078-0.079,0.078,0.079,4157,31953348,0,0
LS:5,0.079-0.080,0.079,0.08,3825,31953348,0,0
LS:5,0.080-0.081,0.08,0.081,3110,31953348,0,0
LS:5,0.081-0.082,0.081,0.082,2874,31953348,0,0
LS:5,0.082-0.083,0.082,0.083,2477,31953348,0,0
LS:5,0.083-0.084,0.083,0.084,2096,31953348,0,0
LS:5,0.084-0.085,0.084,0.085,1747,31953348,0,0
LS:5,0.085-0.086,0.085,0.08600000000000001,1582,31953348,0,0
LS:5,0.086-0.087,0.08600000000000001,0.08700000000000001,1421,31953348,0,0
LS:5,0.087-0.088,0.08700000000000001,0.088,1323,31953348,0,0
LS:5,0.088-0.089,0.088,0.089,1241,31953348,0,0
LS:5,0.089-0.090,0.089,0.09,1213,31953348,0,0
LS:5,0.090-0.091,0.09,0.091,1175,31953348,0,0
LS:5,0.091-0.092,0.091,0.092,975,31953348,0,0
LS:5,0.092-0.093,0.092,0.093,920,31953348,0,0
LS:5,0.093-0.094,0.093,0.094,884,31953348,0,0
LS:5,0.094-0.095,0.094,0.095,825,31953348,0,0
LS:5,0.095-0.096,0.095,0.096,751,31953348,0,0
LS:5,0.096-0.097,0.096,0.097,746,31953348,0,0
LS:5,0.097-0.098,0.097,0.098,635,31953348,0,0
LS:5,0.098-0.099,0.098,0.099,460,31953348,0,0
LS:5,0.099-0.100,0.099,0.1,313,31953348,0,0
LS:5,0.100-0.101,0.1,0.101,396,31953348,0,0
LS:5,0.101-0.102,0.101,0.10200000000000001,337,31953348,0,0
LS:5,0.102-0.103,0.10200000000000001,0.10300000000000001,295,31953348,0,0
LS:5,0.103-0.104,0.10300000000000001,0.10400000000000001,267,31953348,0,0
LS:5,0.104-0.105,0.10400000000000001,0.105,213,31953348,0,0
LS:5,0.105-0.106,0.105,0.106,193,31953348,0,0
LS:5,0.106-0.107,0.106,0.107,237,31953348,0,0
LS:5,0.107-0.108,0.107,0.108,233,31953348,0,0
LS:5,0.108-0.109,0.108,0.109,245,31953348,0,0
LS:5,0.109-0.110,0.109,0.11,223,31953348,0,0
LS:5,0.110-0.111,0.11,0.111,201,31953348,0,0
LS:5,0.111-0.112,0.111,0.112,272,31953348,0,0
LS:5,0.112-0.113,0.112,0.113,201,31953348,0,0
LS:5,0.113-0.114,0.113,0.114,156,31953348,0,0
LS:5,0.114-0.115,0.114,0.115,59,31953348,0,0
LS:5,0.115-0.116,0.115,0.116,15,31953348,0,0
LS:5,0.116-0.117,0.116,0.117,4,31953348,0,0
LS:5,>=0.300,0.3,,0,31953348,0,0
LS:6,zero,0.0,0.0,82364,31953348,0,0
LS:6,0.005-0.006,0.005,0.006,16,31953348,0,0
LS:6,0.006-0.007,0.006,0.007,23873,31953348,0,0
LS:6,0.007-0.008,0.007,0.008,8966,31953348,0,0
LS:6,0.008-0.009,0.008,0.009000000000000001,4140,31953348,0,0
LS:6,0.009-0.010,0.009000000000000001,0.01,9356,31953348,0,0
LS:6,0.010-0.011,0.01,0.011,13552,31953348,0,0
LS:6,0.011-0.012,0.011,0.012,9572,31953348,0,0
LS:6,0.012-0.013,0.012,0.013000000000000001,9346,31953348,0,0
LS:6,0.013-0.014,0.013000000000000001,0.014,7866,31953348,0,0
LS:6,0.014-0.015,0.014,0.015,7575,31953348,0,0
LS:6,0.015-0.016,0.015,0.016,10283,31953348,0,0
LS:6,0.016-0.017,0.016,0.017,16176,31953348,0,0
LS:6,0.017-0.018,0.017,0.018000000000000002,20267,31953348,0,0
LS:6,0.018-0.019,0.018000000000000002,0.019,23926,31953348,0,0
LS:6,0.019-0.020,0.019,0.02,31797,31953348,0,0
LS:6,0.020-0.021,0.02,0.021,40204,31953348,0,0
LS:6,0.021-0.022,0.021,0.022,48990,31953348,0,0
LS:6,0.022-0.023,0.022,0.023,49583,31953348,0,0
LS:6,0.023-0.024,0.023,0.024,53702,31953348,0,0
LS:6,0.024-0.025,0.024,0.025,79216,31953348,0,0
LS:6,0.025-0.026,0.025,0.026000000000000002,548595,31953348,0,0
LS:6,0.026-0.027,0.026000000000000002,0.027,1302712,31953348,0,0
LS:6,0.027-0.028,0.027,0.028,2181520,31953348,0,0
LS:6,0.028-0.029,0.028,0.029,3572168,31953348,0,0
LS:6,0.029-0.030,0.029,0.03,3923842,31953348,0,0
LS:6,0.030-0.031,0.03,0.031,3445548,31953348,0,0
LS:6,0.031-0.032,0.031,0.032,3126750,31953348,0,0
LS:6,0.032-0.033,0.032,0.033,3458548,31953348,0,0
LS:6,0.033-0.034,0.033,0.034,2027202,31953348,0,0
LS:6,0.034-0.035,0.034,0.035,1401349,31953348,0,0
LS:6,0.035-0.036,0.035,0.036000000000000004,1135412,31953348,0,0
LS:6,0.036-0.037,0.036000000000000004,0.037,835712,31953348,0,0
LS:6,0.037-0.038,0.037,0.038,777423,31953348,0,0
LS:6,0.038-0.039,0.038,0.039,570846,31953348,0,0
LS:6,0.039-0.040,0.039,0.04,483583,31953348,0,0
LS:6,0.040-0.041,0.04,0.041,350288,31953348,0,0
LS:6,0.041-0.042,0.041,0.042,241292,31953348,0,0
LS:6,0.042-0.043,0.042,0.043000000000000003,182591,31953348,0,0
LS:6,0.043-0.044,0.043000000000000003,0.044,159274,31953348,0,0
LS:6,0.044-0.045,0.044,0.045,138351,31953348,0,0
LS:6,0.045-0.046,0.045,0.046,118003,31953348,0,0
LS:6,0.046-0.047,0.046,0.047,106798,31953348,0,0
